1	46	2	11	0.03639697
1	46	2	13	-0.13484962
1	46	2	14	-0.03420218
1	1	3	1	-0.01552388
1	1	3	2	-0.02958998
1	1	3	3	-0.04991584
1	1	3	6	-0.09452136
1	1	3	7	0.05226241
1	1	3	8	-0.13681554
1	1	3	9	0.03741361
1	1	3	10	0.01990999
1	1	3	11	-0.03218459
1	1	3	12	-0.11580551
1	2	3	1	-0.03843343
1	2	3	2	-0.08739095
1	2	3	3	-0.06935883
1	2	3	6	-0.09217213
1	2	3	7	0.02813509
1	2	3	8	0.03060809
1	2	3	9	-0.0425743
1	2	3	10	0.02042186
1	2	3	11	0.0143962
1	2	3	12	0.01484502
1	3	3	1	-0.02690489
1	3	3	2	-0.02845536
1	3	3	3	-0.01594963
1	3	3	6	0.04911894
1	3	3	7	-0.12779517
1	3	3	8	-0.09005301
1	3	3	9	-0.02513952
1	3	3	10	-0.00379209
1	3	3	11	-0.09072125
1	3	3	12	0.00228465
1	4	3	1	0.03898482
1	4	3	2	-0.10496295
1	4	3	3	0.02559961
1	4	3	6	-0.01711439
1	4	3	7	-0.07870273
1	4	3	8	0.01058811
1	4	3	9	-0.06053802
1	4	3	10	-0.02495776
1	4	3	11	-0.10705147
1	4	3	12	-0.08552516
1	10	3	1	-0.10027443
1	10	3	2	-0.10230104
1	10	3	3	-0.0201016
1	10	3	6	0.04328863
1	10	3	7	0.00333937
1	10	3	8	0.000843260000000005
1	10	3	9	0.0033198
1	10	3	10	-0.03717325
1	10	3	11	-0.03469791
1	10	3	12	-0.0115493
1	12	3	1	-0.09422202
1	12	3	2	-0.04456606
1	12	3	3	-0.1018581
1	12	3	6	-0.07963238
1	12	3	7	-0.0124961
1	12	3	8	-0.04342761
1	12	3	9	-0.03063169
1	12	3	10	-0.000977770000000003
1	12	3	11	-0.06349092
1	12	3	12	-0.0928559
1	41	3	6	-0.02458819
1	42	3	2	0.04626164
1	42	3	6	-0.04727647
1	42	3	7	-0.13900011
1	43	3	2	-0.00252779
1	43	3	6	-0.145138
1	43	3	7	-0.14061885
1	43	3	8	0.04411987
1	44	3	1	-0.04924945
1	44	3	2	-0.04401648
1	44	3	3	-0.023425
1	44	3	6	0.0595946
1	44	3	7	0.01322921
1	44	3	8	-0.00559647
1	44	3	9	-0.01566547
1	44	3	10	-0.15042917
1	44	3	11	0.01682358
1	44	3	12	0.0652108
1	46	3	1	-0.09438446
1	46	3	2	-0.13350835
1	46	3	3	0.03046873
1	46	3	6	-0.08432909
1	46	3	7	-0.00320791
1	46	3	8	-0.13035707
1	46	3	9	-0.03868106
1	46	3	10	-0.06157949
1	46	3	11	-0.0965055
1	46	3	12	-0.01855338
1	1	4	1	-0.15102002
1	1	4	2	-0.00619918
1	1	4	6	-0.1227382
1	1	4	7	0.00559379
1	1	4	8	-0.02814277
1	1	4	9	-0.01925003
1	1	4	11	0.00482345
1	1	4	12	-0.01183116
1	1	4	25	-0.10759089
1	1	4	27	-0.12837462
1	1	4	29	-0.1271609
1	2	4	1	-0.11856936
1	2	4	2	0.0042613
1	2	4	6	-0.13230997
1	2	4	7	-0.08403478
1	2	4	8	-0.11409018
1	2	4	9	-0.04785362
1	2	4	11	-0.16323561
1	2	4	12	-0.08120547
1	2	4	25	0.05844712
1	2	4	27	-0.11701716
1	2	4	29	0.04053584
1	3	4	1	-0.1244444
1	3	4	2	0.04288461
1	3	4	6	0.020518
1	3	4	7	-0.1530362
1	3	4	8	-0.14582757
1	3	4	9	-0.12219687
1	3	4	11	0.03867795
1	3	4	12	-0.00443882
1	3	4	25	0.06685009
1	3	4	27	-0.13441319
1	3	4	29	-0.06426302
1	4	4	1	-0.00695354
1	4	4	2	0.03847921
1	4	4	6	-0.05972679
1	4	4	7	0.01365917
1	4	4	8	-0.03351942
1	4	4	9	0.00287782
1	4	4	11	-0.06784721
1	4	4	12	-0.14093982
1	4	4	25	-0.04235967
1	4	4	27	-0.13983121
1	4	4	29	-0.01879724
1	10	4	1	0.01187744
1	10	4	2	-0.10977473
1	10	4	6	0.03901308
1	10	4	7	-0.0714531
1	10	4	8	-0.05184193
1	10	4	9	0.0461878
1	10	4	11	-0.09335138
1	10	4	12	0.01861763
1	10	4	25	-0.00258537
1	10	4	27	0.01735427
1	10	4	29	-0.04897855
1	12	4	1	0.00381779
1	12	4	2	0.02550101
1	12	4	6	-0.08120899
1	12	4	7	0.03912088
1	12	4	8	-0.0295474
1	12	4	9	-0.09119812
1	12	4	11	0.04914741
1	12	4	12	0.05465822
1	12	4	25	-0.02105747
1	12	4	27	-0.04695901
1	12	4	29	-0.13316542
1	41	4	8	0.04194778
1	41	4	9	-0.05736989
1	41	4	12	-0.04890163
1	42	4	8	-0.12295669
1	42	4	9	-0.13192444
1	42	4	11	0.02707016
1	42	4	12	-0.05801196
1	43	4	8	0.01828193
1	43	4	9	-0.01333688
1	43	4	11	-0.03014461
1	43	4	12	0.04644019
1	44	4	1	-0.10048602
1	44	4	2	0.00247756
1	44	4	6	-0.07503701
1	44	4	7	-0.04970659
1	44	4	8	-0.09184641
1	44	4	9	-0.14249875
1	44	4	11	-0.07779662
1	44	4	12	-0.11449883
1	44	4	25	-0.07146092
1	44	4	27	0.01559575
1	44	4	29	-0.07178411
1	46	4	1	-0.00816638
1	46	4	2	0.03499378
1	46	4	6	0.01628798
1	46	4	7	-0.07519227
1	46	4	8	0.035562617
1	46	4	9	-0.00723193
1	46	4	11	-0.13655785
1	46	4	12	-0.07111377
1	46	4	25	0.01275361
1	46	4	27	-0.05272117
1	46	4	29	0.020426308
1	1	5	1	0.03847257
1	1	5	2	-0.15876955
1	1	5	6	0.02676675
1	1	5	9	0.00218038
1	1	5	10	-0.11642611
1	1	5	11	-0.11432151
1	2	5	1	-0.09866716
1	2	5	2	0.0037191
1	2	5	6	0.00866038
1	2	5	9	0.06661115
1	2	5	10	-0.01866736
1	2	5	11	0.04456854
1	3	5	1	-0.10784753
1	3	5	2	-0.01252429
1	3	5	6	-0.00146003
1	3	5	9	0.05651493
1	3	5	10	-0.05550863
1	3	5	11	0.03296356
1	4	5	1	-0.12886101
1	4	5	2	-0.06240648
1	4	5	6	-0.13130454
1	4	5	9	0.01014562
1	4	5	10	-0.0755403
1	4	5	11	-0.1314426
1	10	5	1	-0.09984642
1	10	5	2	-0.05030433
1	10	5	6	-0.10465482
1	10	5	9	0.061586
1	10	5	10	0.00288527
1	10	5	11	0.00924517
1	12	5	1	-0.07752723
1	12	5	2	0.02843209
1	12	5	6	0.01926056
1	12	5	9	0.04738186
1	12	5	10	-0.11442731
1	12	5	11	0.00497333
1	41	5	1	-0.0181711
1	41	5	2	-0.05512059
1	41	5	6	-0.07144783
1	41	5	9	-0.09855973
1	41	5	10	-0.02453765
1	41	5	11	-0.08513104
1	42	5	1	-0.07978881
1	42	5	2	-0.02953621
1	42	5	6	-0.11233128
1	42	5	9	0.03037281
1	42	5	10	0.06549928
1	42	5	11	-0.02683389
1	43	5	1	0.04929414
1	43	5	2	-0.01759029
1	43	5	6	0.03588675
1	43	5	9	-0.07124302
1	43	5	10	-0.02629284
1	43	5	11	-0.00480336999999999
1	44	5	1	-0.02745162
1	44	5	2	-0.02885859
1	44	5	6	-0.07207164
1	44	5	9	-0.00645561
1	44	5	10	-0.1127617
1	44	5	11	-0.03016492
1	46	5	1	-0.06818661
1	46	5	2	-0.0328262
1	46	5	6	-0.06381728
1	46	5	9	-0.10901508
1	46	5	10	-0.08260458
1	46	5	11	-0.00798701
1	1	6	1	-0.05779677
1	1	6	2	0.00071997
1	1	6	4	0.05318765
1	1	6	5	-0.06147003
1	2	6	1	0.0157476
1	2	6	2	-0.12174916
1	2	6	4	0.03332376
1	2	6	5	-0.02404722
1	3	6	1	-0.09948721
1	3	6	2	-0.12162483
1	3	6	4	-0.07901632
1	3	6	5	-0.05291201
1	4	6	1	0.0343256
1	4	6	2	-0.0706522
1	4	6	4	0.04113684
1	4	6	5	0.00899196
1	10	6	1	-0.11996611
1	10	6	2	-0.02558627
1	10	6	4	-0.02603524
1	10	6	5	-0.03201046
1	12	6	1	0.07399123
1	12	6	2	-0.00182185
1	12	6	4	-0.06953537
1	12	6	5	0.03175621
1	41	6	1	-0.08984388
1	41	6	2	-0.12312498
1	41	6	4	-0.14380368
1	41	6	5	0.000215120000000003
1	42	6	1	-0.0125718
1	42	6	2	0.04289974
1	42	6	4	0.04637831
1	42	6	5	0.06119923
1	43	6	1	-0.12139654
1	43	6	2	-0.03155177
1	43	6	4	-0.11964215
1	43	6	5	-0.02845784
1	44	6	1	0.040693
1	44	6	2	-0.09655488
1	44	6	4	-0.11297535
1	44	6	5	0.04437924
1	46	6	1	-0.02036463
1	46	6	2	0.0151874
1	46	6	4	-0.082769
1	46	6	5	-0.05535086
1	1	7	1	-0.01502942
1	1	7	2	0.02049945
1	1	7	3	-0.04259855
1	1	7	4	0.01493147
1	1	7	5	-0.05905737
1	2	7	1	0.01379268
1	2	7	2	0.00501209
1	2	7	3	0.04128177
1	2	7	4	0.00109666
1	2	7	5	-0.11000623
1	3	7	1	-0.1202342
1	3	7	2	-0.06135318
1	3	7	3	0.02011009
1	3	7	4	-0.0722403
1	3	7	5	0.01996326
1	4	7	1	0.07408144
1	4	7	2	-0.09662702
1	4	7	3	-0.12488953
1	4	7	4	-0.07205717
1	4	7	5	-0.10242649
1	10	7	1	0.0568314
1	10	7	2	-0.08244557
1	10	7	3	-0.07937817
1	10	7	4	-0.09620059
1	10	7	5	-0.04883235
1	12	7	1	0.06229053
1	12	7	2	0.04826596
1	12	7	3	0.04568193
1	12	7	4	-0.01416855
1	12	7	5	-0.0823254
1	41	7	1	-0.13468538
1	41	7	2	0.02097951
1	41	7	3	-0.05848668
1	41	7	4	0.00060814
1	41	7	5	-0.09111454
1	42	7	1	-0.12668923
1	42	7	2	-0.06511744
1	42	7	3	0.04583417
1	42	7	4	0.03584003
1	42	7	5	-0.13293974
1	43	7	1	-0.11830809
1	43	7	2	-0.04382354
1	43	7	3	-0.062248
1	43	7	4	-0.09827524
1	43	7	5	0.02367788
1	44	7	1	0.03984584
1	44	7	2	-0.02887994
1	44	7	3	0.04634262
1	44	7	4	-0.07925693
1	44	7	5	-0.08935252
1	46	7	1	-0.13009188
1	46	7	2	0.06052939
1	46	7	3	-0.12386787
1	46	7	4	0.03764621
1	46	7	5	-0.03520726
1	1	8	1	-0.00769202
1	1	8	2	-0.10941131
1	1	8	3	0.04395965
1	1	8	4	0.04137793
1	1	8	5	-0.07787939
1	2	8	1	-0.1273434
1	2	8	2	-0.07445871
1	2	8	3	-0.01696443
1	2	8	4	-0.12123815
1	2	8	5	-0.08340225
1	3	8	1	-0.0666961
1	3	8	2	0.0028716
1	3	8	3	0.04251174
1	3	8	4	-0.03614574
1	3	8	5	-0.11730435
1	4	8	1	-0.06471009
1	4	8	2	0.03413854
1	4	8	3	0.02812002
1	4	8	4	-0.0996695
1	4	8	5	-0.12274165
1	10	8	1	0.05491981
1	10	8	2	0.04108766
1	10	8	3	-0.05838658
1	10	8	4	-0.1264783
1	10	8	5	-0.09955253
1	12	8	1	-0.12100754
1	12	8	2	0.02985114
1	12	8	3	-0.15173626
1	12	8	4	-0.06185357
1	12	8	5	-0.07346365
1	41	8	1	0.04110229
1	41	8	2	-0.0594208
1	41	8	3	-0.05896347
1	41	8	4	0.02917961
1	41	8	5	-0.13626229
1	42	8	1	-0.000918309999999999
1	42	8	2	-0.02338901
1	42	8	3	-0.13910393
1	42	8	4	0.02472312
1	42	8	5	-0.09677922
1	43	8	1	-0.10283022
1	43	8	2	0.02341436
1	43	8	3	-0.04770862
1	43	8	4	-0.06714351
1	43	8	5	-0.04376375
1	44	8	1	-0.06626492
1	44	8	2	0.05115944
1	44	8	3	-0.02411925
1	44	8	4	0.04391443
1	44	8	5	-0.01951508
1	46	8	1	-0.07391863
1	46	8	2	0.00271867
1	46	8	3	0.02434383
1	46	8	4	0.01496491
1	46	8	5	0.01979549
1	1	9	1	-0.00079241
1	1	9	2	0.04931068
1	1	9	3	0.03056315
1	1	9	4	-0.09730447
1	1	9	5	0.00890981
1	2	9	1	0.07593513
1	2	9	2	0.06881094
1	2	9	3	-0.12343146
1	2	9	4	-0.06713246
1	2	9	5	-0.05317553
1	3	9	1	-0.06867556
1	3	9	2	0.05826508
1	3	9	3	-0.0364014
1	3	9	4	-0.05023303
1	3	9	5	-0.02446723
1	4	9	1	-0.03031528
1	4	9	2	-0.03634688
1	4	9	3	0.04986988
1	4	9	4	-0.03913694
1	4	9	5	0.00526324
1	10	9	1	-0.01861534
1	10	9	2	-0.06495816
1	10	9	3	0.04619546
1	10	9	4	-0.06504974
1	10	9	5	0.06078226
1	12	9	1	-0.11876555
1	12	9	2	-0.12076542
1	12	9	3	0.01165079
1	12	9	4	0.04690926
1	12	9	5	-0.07272415
1	41	9	1	0.01130906
1	41	9	2	-0.13861404
1	41	9	3	-0.12397465
1	41	9	4	0.05442982
1	41	9	5	-0.02036912
1	42	9	1	-0.13407742
1	42	9	2	0.02581159
1	42	9	3	0.02747893
1	42	9	4	-0.12125645
1	42	9	5	0.02520569
1	43	9	1	-0.12907386
1	43	9	2	0.01828403
1	43	9	3	-0.0554457
1	43	9	4	-0.10644363
1	43	9	5	-0.11184733
1	44	9	1	-0.12042439
1	44	9	2	0.00266359
1	44	9	3	0.05423306
1	44	9	4	0.00117443
1	44	9	5	-0.0114649
1	46	9	1	-0.08159958
1	46	9	2	-0.11538651
1	46	9	3	-0.04312286
1	46	9	4	-0.0243587
1	46	9	5	-0.03711057
1	1	10	1	-0.08820495
1	1	10	2	-0.06158454
1	1	10	3	0.00481518
1	1	10	4	-0.07706062
1	1	10	6	-0.04453733
1	2	10	1	-0.07311234
1	2	10	2	-0.12513305
1	2	10	3	-0.03408685
1	2	10	4	0.00698901
1	2	10	6	0.01229246
1	3	10	1	-0.04181652
1	3	10	2	0.01940205
1	3	10	3	-0.13585151
1	3	10	4	-0.12993641
1	3	10	6	-0.02888489
1	4	10	1	-0.01217319
1	4	10	2	0.05011133
1	4	10	3	-0.12760192
1	4	10	4	0.06121023
1	4	10	6	-0.04272657
1	10	10	1	-0.0821151
1	10	10	2	-0.12281837
1	10	10	3	-0.08773338
1	10	10	4	-0.02803015
1	10	10	6	0.03504522
1	12	10	1	-0.10862416
1	12	10	2	-0.08309177
1	12	10	3	-0.13375266
1	12	10	4	0.00669776
1	12	10	6	-0.02271944
1	41	10	1	-0.09144964
1	41	10	2	-0.10094797
1	41	10	3	0.05341501
1	41	10	4	-0.09342694
1	41	10	6	0.01038318
1	42	10	1	-0.03759393
1	42	10	2	-0.07863336
1	42	10	3	0.02335883
1	42	10	4	-0.1503595
1	42	10	6	-0.02824097
1	43	10	1	-0.10279019
1	43	10	2	0.02981353
1	43	10	3	-0.1160759
1	43	10	4	-0.02556613
1	43	10	6	-0.03900447
1	44	10	1	-0.10164655
1	44	10	2	-0.02615239
1	44	10	3	-0.059532
1	44	10	4	-0.02025743
1	44	10	6	0.04081664
1	46	10	1	-0.13455461
1	46	10	2	0.03396314
1	46	10	3	-0.01272322
1	46	10	4	-0.08152452
1	46	10	6	-0.11076978
2	1	1	41	-0.06428094
2	3	1	41	-0.06037665
2	7	1	41	0.01335459
2	7	1	42	-0.01054528
2	7	1	43	-0.14729616
2	8	1	41	-0.04364044
2	8	1	42	-0.11729848
2	8	1	43	-0.1194498
2	9	1	41	0.0302729
2	9	1	42	-0.0430621
2	9	1	43	0.02560086
2	10	1	41	-0.06013892
2	10	1	42	0.00445211
2	10	1	43	0.02267686
2	11	1	41	-0.00522341
2	11	1	42	-0.04282704
2	11	1	43	-0.02323462
2	13	1	41	-0.11074975
2	13	1	42	-0.13914461
2	13	1	43	0.01124823
2	14	1	41	0.0395396
2	14	1	42	0.00453754
2	14	1	43	0.02701014
2	1	2	1	0.974604
2	1	2	2	-0.04691878
2	2	2	2	0.8773918
2	3	2	1	0.4665679
2	3	2	2	0.3580297
2	3	2	3	0.8708575
2	7	2	1	0.495634
2	7	2	2	0.4941711
2	7	2	3	0.5029633
2	7	2	7	0.837425
2	7	2	8	0.169274
2	7	2	9	-0.10493215
2	7	2	10	-0.03005957
2	7	2	11	-0.02597828
2	7	2	13	0.1809576
2	7	2	14	0.078257
2	8	2	1	0.07399985
2	8	2	2	0.4966662
2	8	2	3	0.266339
2	8	2	8	0.8864716
2	8	2	9	0.00747498
2	8	2	10	0.4459186
2	8	2	11	0.4796479
2	8	2	13	0.3779893
2	8	2	14	0.351904
2	9	2	1	-0.08830674
2	9	2	2	-0.01620888
2	9	2	3	0.08462528
2	9	2	9	1.053485
2	9	2	10	0.450597
2	9	2	11	0.6364102
2	9	2	13	0.05133885
2	9	2	14	-0.02114741
2	10	2	1	-0.08798267
2	10	2	2	0.266059
2	10	2	3	0.06945402
2	10	2	10	1.0235358
2	10	2	11	0.3575539
2	10	2	13	0.2697134
2	10	2	14	0.1581076
2	11	2	1	-0.06449861
2	11	2	2	0.2182429
2	11	2	3	-0.01549859
2	11	2	11	1.044035
2	11	2	13	0.0665805
2	11	2	14	0.2392019
2	13	2	1	0.08912256
2	13	2	2	0.5510918
2	13	2	3	0.2605246
2	13	2	13	1.03528
2	13	2	14	0.3588757
2	14	2	1	0.0796058
2	14	2	2	0.518279
2	14	2	3	0.2786291
2	14	2	14	0.9340776
2	1	3	2	0.08853626
2	1	3	6	0.06095434
2	2	3	6	0.0096641
2	3	3	2	-0.02476845
2	3	3	6	-0.09207934
2	3	3	7	-0.1261643
2	7	3	1	0.03860852
2	7	3	2	-0.13169061
2	7	3	3	0.00243879
2	7	3	6	-0.07230685
2	7	3	7	0.02358512
2	7	3	8	-0.09902011
2	7	3	9	-0.00221459
2	7	3	10	-0.000786060000000005
2	7	3	11	-0.07508682
2	7	3	12	0.04465544
2	8	3	1	-0.13083479
2	8	3	2	0.01787472
2	8	3	3	0.01672349
2	8	3	6	-0.02471871
2	8	3	7	0.0608785
2	8	3	8	-0.05710681
2	8	3	9	-0.03959944
2	8	3	10	-0.02137312
2	8	3	11	-0.08339697
2	8	3	12	0.0719955
2	9	3	1	-0.0290969
2	9	3	2	0.03443071
2	9	3	3	-0.08025996
2	9	3	6	-0.09991537
2	9	3	7	-0.11960018
2	9	3	8	-0.10117059
2	9	3	9	0.08599755
2	9	3	10	-0.09757802
2	9	3	11	0.04352279
2	9	3	12	-0.0816554
2	10	3	1	-0.02399887
2	10	3	2	-0.04529064
2	10	3	3	-0.10267872
2	10	3	6	-0.01705052
2	10	3	7	-0.09088776
2	10	3	8	0.02869932
2	10	3	9	0.00799159
2	10	3	10	-0.09391793
2	10	3	11	-0.05260691
2	10	3	12	0.07079198
2	11	3	1	-0.03541311
2	11	3	2	-0.12744672
2	11	3	3	-0.01372248
2	11	3	6	-0.06642559
2	11	3	7	0.02749013
2	11	3	8	-0.06800726
2	11	3	9	0.06081082
2	11	3	10	-0.01268492
2	11	3	11	-0.10968553
2	11	3	12	-0.1327857
2	13	3	1	0.05340317
2	13	3	2	-0.01631126
2	13	3	3	-0.04559797
2	13	3	6	-0.00948974
2	13	3	7	-0.09345002
2	13	3	8	0.02558904
2	13	3	9	0.01600489
2	13	3	10	-0.02281811
2	13	3	11	-0.05518657
2	13	3	12	-0.07447066
2	14	3	1	-0.04760684
2	14	3	2	-0.05500319
2	14	3	3	-0.12085349
2	14	3	6	0.04259347
2	14	3	7	-0.09572054
2	14	3	8	-0.00236066
2	14	3	9	-0.13444441
2	14	3	10	-0.10827787
2	14	3	11	0.03139555
2	14	3	12	-0.12286369
2	1	4	8	-0.09910922
2	1	4	9	-0.01018431
2	1	4	12	-0.07207838
2	2	4	8	-0.12560011
2	2	4	9	-0.10702796
2	2	4	12	-0.14277268
2	3	4	8	-0.14834115
2	3	4	9	-0.10089743
2	3	4	11	-0.11703663
2	3	4	12	-0.03784754
2	7	4	1	0.05198297
2	7	4	2	-0.07642456
2	7	4	6	-0.06361032
2	7	4	7	-0.14106242
2	7	4	8	-0.03946701
2	7	4	9	0.05570671
2	7	4	11	-0.02125721
2	7	4	12	0.02979348
2	7	4	25	0.0188954
2	7	4	27	-0.11131237
2	7	4	29	-0.10319862
2	8	4	1	-0.10066344
2	8	4	2	-0.138467
2	8	4	6	-0.12115488
2	8	4	7	-0.14907236
2	8	4	8	0.06324442
2	8	4	9	-0.09576365
2	8	4	11	0.04534524
2	8	4	12	0.02360914
2	8	4	25	-0.1133579
2	8	4	27	-0.07320873
2	8	4	29	-0.1481279
2	9	4	1	0.00456801
2	9	4	2	-0.14587491
2	9	4	6	-0.03887875
2	9	4	7	0.02487028
2	9	4	8	-0.03047116
2	9	4	9	0.03548016
2	9	4	11	-0.12980832
2	9	4	12	-0.08189146
2	9	4	25	-0.10727512
2	9	4	27	-0.13636815
2	9	4	29	0.0125218
2	10	4	1	-0.08709765
2	10	4	2	-0.04422247
2	10	4	6	-0.10547456
2	10	4	7	-0.0335947
2	10	4	8	0.0294553
2	10	4	9	0.01540375
2	10	4	11	-0.14089733
2	10	4	12	-0.09907075
2	10	4	25	-0.07507303
2	10	4	27	-0.0659344
2	10	4	29	-0.02111521
2	11	4	1	-0.07202557
2	11	4	2	-0.1203901
2	11	4	6	-0.00970817
2	11	4	7	-0.05011283
2	11	4	8	-0.07535675
2	11	4	9	-0.03920441
2	11	4	11	-0.04897099
2	11	4	12	-0.11090561
2	11	4	25	-0.0108157
2	11	4	27	-0.01646448
2	11	4	29	-0.14910381
2	13	4	1	0.0291242
2	13	4	2	-0.06961709
2	13	4	6	-0.08799591
2	13	4	7	-0.06139219
2	13	4	8	-0.07530109
2	13	4	9	-0.04056573
2	13	4	11	0.03494042
2	13	4	12	-0.16325632
2	13	4	25	-0.03807821
2	13	4	27	-0.05949375
2	13	4	29	0.02856878
2	14	4	1	-0.12174078
2	14	4	2	-0.05033611
2	14	4	6	0.03944776
2	14	4	7	0.02985012
2	14	4	8	-0.10576229
2	14	4	9	-0.09030358
2	14	4	11	-0.06974483
2	14	4	12	-0.11002417
2	14	4	25	0.02565296
2	14	4	27	-0.13061547
2	14	4	29	0.00226721000000001
2	1	5	1	-0.01468902
2	1	5	2	-0.06013085
2	1	5	6	-0.03048879
2	1	5	9	-0.04187036
2	1	5	10	-0.12094377
2	1	5	11	-0.11824278
2	2	5	1	-0.06313655
2	2	5	2	-0.02137428
2	2	5	6	0.03855981
2	2	5	9	0.02960018
2	2	5	10	-0.06344937
2	2	5	11	0.00246572
2	3	5	1	0.06725506
2	3	5	2	0.0030385
2	3	5	6	-0.09096206
2	3	5	9	-0.10454044
2	3	5	10	0.01340219
2	3	5	11	-0.09384667
2	7	5	1	0.06765485
2	7	5	2	-0.03647127
2	7	5	6	-0.10123428
2	7	5	9	-0.10811603
2	7	5	10	-0.00248411
2	7	5	11	-0.10023681
2	8	5	1	-0.1443099
2	8	5	2	-0.00208429
2	8	5	6	-0.12183663
2	8	5	9	-0.04818577
2	8	5	10	-0.08220113
2	8	5	11	0.04061784
2	9	5	1	0.07158362
2	9	5	2	-0.08475307
2	9	5	6	0.0405481
2	9	5	9	0.018199397
2	9	5	10	-0.13016412
2	9	5	11	0.00720918
2	10	5	1	-0.02961758
2	10	5	2	-0.05231824
2	10	5	6	-0.00644136
2	10	5	9	-0.08859622
2	10	5	10	-0.01944231
2	10	5	11	0.04469905
2	11	5	1	-0.12160637
2	11	5	2	-0.01893924
2	11	5	6	0.0460281
2	11	5	9	-0.05450008
2	11	5	10	-0.10386228
2	11	5	11	0.02714707
